date,product_id,product_name,qty_sold,is_weekend,is_holiday,holiday_window,rainfall_mm
2025-04-03,P003,Jus Stroberi Segar (cup),105,0,0,H+2,19.6
2025-04-04,P001,Selai Stroberi (250g),45,0,0,---,3.4
2025-04-04,P002,Strawberry Cake (loyang),17,0,0,---,3.4
2025-04-04,P003,Jus Stroberi Segar (cup),81,0,0,---,3.4
2025-04-05,P001,Selai Stroberi (250g),72,1,0,---,9.6
2025-04-05,P002,Strawberry Cake (loyang),24,1,0,---,9.6
2025-04-05,P003,Jus Stroberi Segar (cup),146,1,0,---,9.6
2025-04-06,P001,Selai Stroberi (250g),49,1,0,---,21.2
2025-04-06,P002,Strawberry Cake (loyang),17,1,0,---,21.2
2025-04-06,P003,Jus Stroberi Segar (cup),107,1,0,---,21.2
2025-04-07,P001,Selai Stroberi (250g),36,0,0,---,0.1
2025-04-07,P002,Strawberry Cake (loyang),15,0,0,---,0.1
2025-04-07,P003,Jus Stroberi Segar (cup),80,0,0,---,0.1
2025-04-08,P001,Selai Stroberi (250g),40,0,0,---,2.3
2025-04-08,P002,Strawberry Cake (loyang),15,0,0,---,2.3
2025-04-08,P003,Jus Stroberi Segar (cup),81,0,0,---,2.3
2025-04-09,P001,Selai Stroberi (250g),43,0,0,---,6.6
2025-04-09,P002,Strawberry Cake (loyang),17,0,0,---,6.6
2025-04-09,P003,Jus Stroberi Segar (cup),80,0,0,---,6.6
2025-04-10,P001,Selai Stroberi (250g),37,0,0,---,17.6
2025-04-10,P002,Strawberry Cake (loyang),12,0,0,---,17.6
2025-04-10,P003,Jus Stroberi Segar (cup),74,0,0,---,17.6
2025-04-11,P001,Selai Stroberi (250g),35,0,0,---,13.3
2025-04-11,P002,Strawberry Cake (loyang),16,0,0,---,13.3
2025-04-11,P003,Jus Stroberi Segar (cup),94,0,0,---,13.3
2025-04-12,P001,Selai Stroberi (250g),72,1,0,---,4.7
2025-04-12,P002,Strawberry Cake (loyang),24,1,0,---,4.7
2025-04-12,P003,Jus Stroberi Segar (cup),140,1,0,---,4.7
2025-04-13,P001,Selai Stroberi (250g),51,1,0,---,24.9
2025-04-13,P002,Strawberry Cake (loyang),18,1,0,---,24.9
2025-04-13,P003,Jus Stroberi Segar (cup),94,1,0,---,24.9
2025-04-14,P001,Selai Stroberi (250g),44,0,0,---,2.9
2025-04-14,P002,Strawberry Cake (loyang),16,0,0,---,2.9
2025-04-14,P003,Jus Stroberi Segar (cup),90,0,0,---,2.9
2025-04-15,P001,Selai Stroberi (250g),30,0,0,---,23.7
2025-04-15,P002,Strawberry Cake (loyang),12,0,0,---,23.7
2025-04-15,P003,Jus Stroberi Segar (cup),55,0,0,---,23.7
2025-04-16,P001,Selai Stroberi (250g),44,0,0,---,4.9
2025-04-16,P002,Strawberry Cake (loyang),15,0,0,---,4.9
2025-04-16,P003,Jus Stroberi Segar (cup),75,0,0,---,4.9
2025-04-17,P001,Selai Stroberi (250g),95,0,0,H-1,0.0
2025-04-17,P002,Strawberry Cake (loyang),33,0,0,H-1,0.0
2025-04-17,P003,Jus Stroberi Segar (cup),182,0,0,H-1,0.0
2025-04-18,P001,Selai Stroberi (250g),138,0,1,H,10.4
2025-04-18,P002,Strawberry Cake (loyang),51,0,1,H,10.4
2025-04-18,P003,Jus Stroberi Segar (cup),276,0,1,H,10.4
2025-04-19,P001,Selai Stroberi (250g),126,1,0,H-1,5.4
2025-04-19,P002,Strawberry Cake (loyang),46,1,0,H-1,5.4
2025-04-19,P003,Jus Stroberi Segar (cup),226,1,0,H-1,5.4
2025-04-20,P001,Selai Stroberi (250g),153,1,1,H,11.4
2025-04-20,P002,Strawberry Cake (loyang),60,1,1,H,11.4
2025-04-20,P003,Jus Stroberi Segar (cup),306,1,1,H,11.4
2025-04-21,P001,Selai Stroberi (250g),73,0,0,H+1,6.1
2025-04-21,P002,Strawberry Cake (loyang),33,0,0,H+1,6.1
2025-04-21,P003,Jus Stroberi Segar (cup),165,0,0,H+1,6.1
2025-04-22,P001,Selai Stroberi (250g),60,0,0,H+2,1.8
2025-04-22,P002,Strawberry Cake (loyang),22,0,0,H+2,1.8
2025-04-22,P003,Jus Stroberi Segar (cup),129,0,0,H+2,1.8
2025-04-23,P001,Selai Stroberi (250g),38,0,0,---,5.6
2025-04-23,P002,Strawberry Cake (loyang),17,0,0,---,5.6
2025-04-23,P003,Jus Stroberi Segar (cup),84,0,0,---,5.6
2025-04-24,P001,Selai Stroberi (250g),41,0,0,---,7.6
2025-04-24,P002,Strawberry Cake (loyang),15,0,0,---,7.6
2025-04-24,P003,Jus Stroberi Segar (cup),79,0,0,---,7.6
2025-04-25,P001,Selai Stroberi (250g),42,0,0,---,11.3
2025-04-25,P002,Strawberry Cake (loyang),13,0,0,---,11.3
2025-04-25,P003,Jus Stroberi Segar (cup),63,0,0,---,11.3
2025-04-26,P001,Selai Stroberi (250g),74,1,0,---,5.0
2025-04-26,P002,Strawberry Cake (loyang),28,1,0,---,5.0
2025-04-26,P003,Jus Stroberi Segar (cup),148,1,0,---,5.0
2025-04-27,P001,Selai Stroberi (250g),62,1,0,---,1.5
2025-04-27,P002,Strawberry Cake (loyang),22,1,0,---,1.5
2025-04-27,P003,Jus Stroberi Segar (cup),126,1,0,---,1.5
2025-04-28,P001,Selai Stroberi (250g),40,0,0,---,1.4
2025-04-28,P002,Strawberry Cake (loyang),14,0,0,---,1.4
2025-04-28,P003,Jus Stroberi Segar (cup),78,0,0,---,1.4
2025-04-29,P001,Selai Stroberi (250g),48,0,0,---,0.6
2025-04-29,P002,Strawberry Cake (loyang),12,0,0,---,0.6
2025-04-29,P003,Jus Stroberi Segar (cup),84,0,0,---,0.6
2025-04-30,P001,Selai Stroberi (250g),81,0,0,H-1,0.0
2025-04-30,P002,Strawberry Cake (loyang),33,0,0,H-1,0.0
2025-04-30,P003,Jus Stroberi Segar (cup),173,0,0,H-1,0.0
2025-05-01,P001,Selai Stroberi (250g),132,0,1,H,1.6
2025-05-01,P002,Strawberry Cake (loyang),53,0,1,H,1.6
2025-05-01,P003,Jus Stroberi Segar (cup),277,0,1,H,1.6
2025-05-02,P001,Selai Stroberi (250g),76,0,0,H+1,1.1
2025-05-02,P002,Strawberry Cake (loyang),33,0,0,H+1,1.1
2025-05-02,P003,Jus Stroberi Segar (cup),179,0,0,H+1,1.1
2025-05-03,P001,Selai Stroberi (250g),98,1,0,H+2,2.8
2025-05-03,P002,Strawberry Cake (loyang),35,1,0,H+2,2.8
2025-05-03,P003,Jus Stroberi Segar (cup),184,1,0,H+2,2.8
2025-05-04,P001,Selai Stroberi (250g),65,1,0,---,9.8
2025-05-04,P002,Strawberry Cake (loyang),25,1,0,---,9.8
2025-05-04,P003,Jus Stroberi Segar (cup),129,1,0,---,9.8
2025-05-05,P001,Selai Stroberi (250g),36,0,0,---,2.6
2025-05-05,P002,Strawberry Cake (loyang),15,0,0,---,2.6
2025-05-05,P003,Jus Stroberi Segar (cup),84,0,0,---,2.6
2025-05-06,P001,Selai Stroberi (250g),33,0,0,---,5.6
2025-05-06,P002,Strawberry Cake (loyang),16,0,0,---,5.6
2025-05-06,P003,Jus Stroberi Segar (cup),98,0,0,---,5.6
2025-05-07,P001,Selai Stroberi (250g),37,0,0,---,17.7
2025-05-07,P002,Strawberry Cake (loyang),15,0,0,---,17.7
2025-05-07,P003,Jus Stroberi Segar (cup),69,0,0,---,17.7
2025-05-08,P001,Selai Stroberi (250g),40,0,0,---,2.8
2025-05-08,P002,Strawberry Cake (loyang),16,0,0,---,2.8
2025-05-08,P003,Jus Stroberi Segar (cup),73,0,0,---,2.8
2025-05-09,P001,Selai Stroberi (250g),40,0,0,---,7.1
2025-05-09,P002,Strawberry Cake (loyang),18,0,0,---,7.1
2025-05-09,P003,Jus Stroberi Segar (cup),99,0,0,---,7.1
2025-05-10,P001,Selai Stroberi (250g),68,1,0,---,5.2
2025-05-10,P002,Strawberry Cake (loyang),28,1,0,---,5.2
2025-05-10,P003,Jus Stroberi Segar (cup),143,1,0,---,5.2
2025-05-11,P001,Selai Stroberi (250g),109,1,0,H-1,7.8
2025-05-11,P002,Strawberry Cake (loyang),41,1,0,H-1,7.8
2025-05-11,P003,Jus Stroberi Segar (cup),224,1,0,H-1,7.8
2025-05-12,P001,Selai Stroberi (250g),140,0,1,H,2.1
2025-05-12,P002,Strawberry Cake (loyang),55,0,1,H,2.1
2025-05-12,P003,Jus Stroberi Segar (cup),282,0,1,H,2.1
2025-05-13,P001,Selai Stroberi (250g),82,0,0,H+1,3.0
2025-05-13,P002,Strawberry Cake (loyang),29,0,0,H+1,3.0
2025-05-13,P003,Jus Stroberi Segar (cup),177,0,0,H+1,3.0
2025-05-14,P001,Selai Stroberi (250g),56,0,0,H+2,13.7
2025-05-14,P002,Strawberry Cake (loyang),21,0,0,H+2,13.7
2025-05-14,P003,Jus Stroberi Segar (cup),95,0,0,H+2,13.7
2025-05-15,P001,Selai Stroberi (250g),37,0,0,---,3.7
2025-05-15,P002,Strawberry Cake (loyang),17,0,0,---,3.7
2025-05-15,P003,Jus Stroberi Segar (cup),82,0,0,---,3.7
2025-05-16,P001,Selai Stroberi (250g),30,0,0,---,11.4
2025-05-16,P002,Strawberry Cake (loyang),16,0,0,---,11.4
2025-05-16,P003,Jus Stroberi Segar (cup),72,0,0,---,11.4
2025-05-17,P001,Selai Stroberi (250g),72,1,0,---,18.4
2025-05-17,P002,Strawberry Cake (loyang),25,1,0,---,18.4
2025-05-17,P003,Jus Stroberi Segar (cup),134,1,0,---,18.4
2025-05-18,P001,Selai Stroberi (250g),65,1,0,---,6.8
2025-05-18,P002,Strawberry Cake (loyang),21,1,0,---,6.8
2025-05-18,P003,Jus Stroberi Segar (cup),112,1,0,---,6.8
2025-05-19,P001,Selai Stroberi (250g),39,0,0,---,0.5
2025-05-19,P002,Strawberry Cake (loyang),16,0,0,---,0.5
2025-05-19,P003,Jus Stroberi Segar (cup),69,0,0,---,0.5
2025-05-20,P001,Selai Stroberi (250g),33,0,0,---,4.4
2025-05-20,P002,Strawberry Cake (loyang),16,0,0,---,4.4
2025-05-20,P003,Jus Stroberi Segar (cup),75,0,0,---,4.4
2025-05-21,P001,Selai Stroberi (250g),24,0,0,---,30.7
2025-05-21,P002,Strawberry Cake (loyang),7,0,0,---,30.7
2025-05-21,P003,Jus Stroberi Segar (cup),47,0,0,---,30.7
2025-05-22,P001,Selai Stroberi (250g),34,0,0,---,20.0
2025-05-22,P002,Strawberry Cake (loyang),14,0,0,---,20.0
2025-05-22,P003,Jus Stroberi Segar (cup),62,0,0,---,20.0
2025-05-23,P001,Selai Stroberi (250g),45,0,0,---,10.2
2025-05-23,P002,Strawberry Cake (loyang),13,0,0,---,10.2
2025-05-23,P003,Jus Stroberi Segar (cup),71,0,0,---,10.2
2025-05-24,P001,Selai Stroberi (250g),72,1,0,---,18.1
2025-05-24,P002,Strawberry Cake (loyang),25,1,0,---,18.1
2025-05-24,P003,Jus Stroberi Segar (cup),128,1,0,---,18.1
2025-05-25,P001,Selai Stroberi (250g),59,1,0,---,2.9
2025-05-25,P002,Strawberry Cake (loyang),25,1,0,---,2.9
2025-05-25,P003,Jus Stroberi Segar (cup),132,1,0,---,2.9
2025-05-26,P001,Selai Stroberi (250g),31,0,0,---,13.5
2025-05-26,P002,Strawberry Cake (loyang),13,0,0,---,13.5
2025-05-26,P003,Jus Stroberi Segar (cup),69,0,0,---,13.5
2025-05-27,P001,Selai Stroberi (250g),36,0,0,---,1.3
2025-05-27,P002,Strawberry Cake (loyang),15,0,0,---,1.3
2025-05-27,P003,Jus Stroberi Segar (cup),80,0,0,---,1.3
2025-05-28,P001,Selai Stroberi (250g),93,0,0,H-1,1.8
2025-05-28,P002,Strawberry Cake (loyang),35,0,0,H-1,1.8
2025-05-28,P003,Jus Stroberi Segar (cup),173,0,0,H-1,1.8
2025-05-29,P001,Selai Stroberi (250g),139,0,1,H,1.2
2025-05-29,P002,Strawberry Cake (loyang),53,0,1,H,1.2
2025-05-29,P003,Jus Stroberi Segar (cup),275,0,1,H,1.2
2025-05-30,P001,Selai Stroberi (250g),86,0,0,H+1,0.0
2025-05-30,P002,Strawberry Cake (loyang),31,0,0,H+1,0.0
2025-05-30,P003,Jus Stroberi Segar (cup),160,0,0,H+1,0.0
2025-05-31,P001,Selai Stroberi (250g),116,1,0,H-1,4.1
2025-05-31,P002,Strawberry Cake (loyang),47,1,0,H-1,4.1
2025-05-31,P003,Jus Stroberi Segar (cup),239,1,0,H-1,4.1
2025-06-01,P001,Selai Stroberi (250g),167,1,1,H,1.5
2025-06-01,P002,Strawberry Cake (loyang),59,1,1,H,1.5
2025-06-01,P003,Jus Stroberi Segar (cup),322,1,1,H,1.5
2025-06-02,P001,Selai Stroberi (250g),90,0,0,H+1,1.3
2025-06-02,P002,Strawberry Cake (loyang),28,0,0,H+1,1.3
2025-06-02,P003,Jus Stroberi Segar (cup),145,0,0,H+1,1.3
2025-06-03,P001,Selai Stroberi (250g),65,0,0,H+2,1.5
2025-06-03,P002,Strawberry Cake (loyang),21,0,0,H+2,1.5
2025-06-03,P003,Jus Stroberi Segar (cup),120,0,0,H+2,1.5
2025-06-04,P001,Selai Stroberi (250g),38,0,0,---,0.8
2025-06-04,P002,Strawberry Cake (loyang),15,0,0,---,0.8
2025-06-04,P003,Jus Stroberi Segar (cup),72,0,0,---,0.8
2025-06-05,P001,Selai Stroberi (250g),87,0,0,H-1,0.5
2025-06-05,P002,Strawberry Cake (loyang),34,0,0,H-1,0.5
2025-06-05,P003,Jus Stroberi Segar (cup),168,0,0,H-1,0.5
2025-06-06,P001,Selai Stroberi (250g),135,0,1,H,10.9
2025-06-06,P002,Strawberry Cake (loyang),51,0,1,H,10.9
2025-06-06,P003,Jus Stroberi Segar (cup),265,0,1,H,10.9
2025-06-07,P001,Selai Stroberi (250g),110,1,0,H+1,4.1
2025-06-07,P002,Strawberry Cake (loyang),42,1,0,H+1,4.1
2025-06-07,P003,Jus Stroberi Segar (cup),221,1,0,H+1,4.1
2025-06-08,P001,Selai Stroberi (250g),79,1,0,H+2,0.9
2025-06-08,P002,Strawberry Cake (loyang),30,1,0,H+2,0.9
2025-06-08,P003,Jus Stroberi Segar (cup),155,1,0,H+2,0.9
2025-06-09,P001,Selai Stroberi (250g),43,0,0,---,2.2
2025-06-09,P002,Strawberry Cake (loyang),17,0,0,---,2.2
2025-06-09,P003,Jus Stroberi Segar (cup),76,0,0,---,2.2
2025-06-10,P001,Selai Stroberi (250g),42,0,0,---,5.9
2025-06-10,P002,Strawberry Cake (loyang),15,0,0,---,5.9
2025-06-10,P003,Jus Stroberi Segar (cup),83,0,0,---,5.9
2025-06-11,P001,Selai Stroberi (250g),46,0,0,---,3.1
2025-06-11,P002,Strawberry Cake (loyang),16,0,0,---,3.1
2025-06-11,P003,Jus Stroberi Segar (cup),66,0,0,---,3.1
2025-06-12,P001,Selai Stroberi (250g),42,0,0,---,4.7
2025-06-12,P002,Strawberry Cake (loyang),17,0,0,---,4.7
2025-06-12,P003,Jus Stroberi Segar (cup),78,0,0,---,4.7
2025-06-13,P001,Selai Stroberi (250g),48,0,0,---,0.0
2025-06-13,P002,Strawberry Cake (loyang),15,0,0,---,0.0
2025-06-13,P003,Jus Stroberi Segar (cup),76,0,0,---,0.0
2025-06-14,P001,Selai Stroberi (250g),73,1,0,---,4.7
2025-06-14,P002,Strawberry Cake (loyang),24,1,0,---,4.7
2025-06-14,P003,Jus Stroberi Segar (cup),142,1,0,---,4.7
2025-06-15,P001,Selai Stroberi (250g),65,1,0,---,3.8
2025-06-15,P002,Strawberry Cake (loyang),20,1,0,---,3.8
2025-06-15,P003,Jus Stroberi Segar (cup),110,1,0,---,3.8
2025-06-16,P001,Selai Stroberi (250g),36,0,0,---,0.9
2025-06-16,P002,Strawberry Cake (loyang),15,0,0,---,0.9
2025-06-16,P003,Jus Stroberi Segar (cup),77,0,0,---,0.9
2025-06-17,P001,Selai Stroberi (250g),46,0,0,---,3.5
2025-06-17,P002,Strawberry Cake (loyang),16,0,0,---,3.5
2025-06-17,P003,Jus Stroberi Segar (cup),84,0,0,---,3.5
2025-06-18,P001,Selai Stroberi (250g),41,0,0,---,4.5
2025-06-18,P002,Strawberry Cake (loyang),16,0,0,---,4.5
2025-06-18,P003,Jus Stroberi Segar (cup),73,0,0,---,4.5
2025-06-19,P001,Selai Stroberi (250g),43,0,0,---,2.2
2025-06-19,P002,Strawberry Cake (loyang),13,0,0,---,2.2
2025-06-19,P003,Jus Stroberi Segar (cup),87,0,0,---,2.2
2025-06-20,P001,Selai Stroberi (250g),43,0,0,---,13.0
2025-06-20,P002,Strawberry Cake (loyang),15,0,0,---,13.0
2025-06-20,P003,Jus Stroberi Segar (cup),75,0,0,---,13.0
2025-06-21,P001,Selai Stroberi (250g),74,1,0,---,2.3
2025-06-21,P002,Strawberry Cake (loyang),23,1,0,---,2.3
2025-06-21,P003,Jus Stroberi Segar (cup),146,1,0,---,2.3
2025-06-22,P001,Selai Stroberi (250g),60,1,0,---,2.0
2025-06-22,P002,Strawberry Cake (loyang),22,1,0,---,2.0
2025-06-22,P003,Jus Stroberi Segar (cup),126,1,0,---,2.0
2025-06-23,P001,Selai Stroberi (250g),40,0,0,---,3.5
2025-06-23,P002,Strawberry Cake (loyang),13,0,0,---,3.5
2025-06-23,P003,Jus Stroberi Segar (cup),79,0,0,---,3.5
2025-06-24,P001,Selai Stroberi (250g),40,0,0,---,5.6
2025-06-24,P002,Strawberry Cake (loyang),15,0,0,---,5.6
2025-06-24,P003,Jus Stroberi Segar (cup),81,0,0,---,5.6
2025-06-25,P001,Selai Stroberi (250g),44,0,0,---,0.8
2025-06-25,P002,Strawberry Cake (loyang),13,0,0,---,0.8
2025-06-25,P003,Jus Stroberi Segar (cup),81,0,0,---,0.8
2025-06-26,P001,Selai Stroberi (250g),93,0,0,H-1,0.4
2025-06-26,P002,Strawberry Cake (loyang),30,0,0,H-1,0.4
2025-06-26,P003,Jus Stroberi Segar (cup),177,0,0,H-1,0.4
2025-06-27,P001,Selai Stroberi (250g),142,0,1,H,4.1
2025-06-27,P002,Strawberry Cake (loyang),53,0,1,H,4.1
2025-06-27,P003,Jus Stroberi Segar (cup),281,0,1,H,4.1
2025-06-28,P001,Selai Stroberi (250g),111,1,0,H+1,5.0
2025-06-28,P002,Strawberry Cake (loyang),45,1,0,H+1,5.0
2025-06-28,P003,Jus Stroberi Segar (cup),214,1,0,H+1,5.0
2025-06-29,P001,Selai Stroberi (250g),75,1,0,H+2,2.4
2025-06-29,P002,Strawberry Cake (loyang),28,1,0,H+2,2.4
2025-06-29,P003,Jus Stroberi Segar (cup),174,1,0,H+2,2.4
2025-06-30,P001,Selai Stroberi (250g),38,0,0,---,3.7
2025-06-30,P002,Strawberry Cake (loyang),15,0,0,---,3.7
2025-06-30,P003,Jus Stroberi Segar (cup),77,0,0,---,3.7
2025-07-01,P001,Selai Stroberi (250g),36,0,0,---,2.2
2025-07-01,P002,Strawberry Cake (loyang),15,0,0,---,2.2
2025-07-01,P003,Jus Stroberi Segar (cup),100,0,0,---,2.2
2025-07-02,P001,Selai Stroberi (250g),46,0,0,---,1.0
2025-07-02,P002,Strawberry Cake (loyang),14,0,0,---,1.0
2025-07-02,P003,Jus Stroberi Segar (cup),85,0,0,---,1.0
2025-07-03,P001,Selai Stroberi (250g),37,0,0,---,3.0
2025-07-03,P002,Strawberry Cake (loyang),12,0,0,---,3.0
2025-07-03,P003,Jus Stroberi Segar (cup),88,0,0,---,3.0
2025-07-04,P001,Selai Stroberi (250g),49,0,0,---,2.9
2025-07-04,P002,Strawberry Cake (loyang),18,0,0,---,2.9
2025-07-04,P003,Jus Stroberi Segar (cup),84,0,0,---,2.9
2025-07-05,P001,Selai Stroberi (250g),65,1,0,---,14.4
2025-07-05,P002,Strawberry Cake (loyang),26,1,0,---,14.4
2025-07-05,P003,Jus Stroberi Segar (cup),135,1,0,---,14.4
2025-07-06,P001,Selai Stroberi (250g),58,1,0,---,3.6
2025-07-06,P002,Strawberry Cake (loyang),20,1,0,---,3.6
2025-07-06,P003,Jus Stroberi Segar (cup),121,1,0,---,3.6
2025-07-07,P001,Selai Stroberi (250g),44,0,0,---,4.1
2025-07-07,P002,Strawberry Cake (loyang),13,0,0,---,4.1
2025-07-07,P003,Jus Stroberi Segar (cup),85,0,0,---,4.1
2025-07-08,P001,Selai Stroberi (250g),41,0,0,---,2.9
2025-07-08,P002,Strawberry Cake (loyang),16,0,0,---,2.9
2025-07-08,P003,Jus Stroberi Segar (cup),87,0,0,---,2.9
2025-07-09,P001,Selai Stroberi (250g),37,0,0,---,0.5
2025-07-09,P002,Strawberry Cake (loyang),13,0,0,---,0.5
2025-07-09,P003,Jus Stroberi Segar (cup),76,0,0,---,0.5
2025-07-10,P001,Selai Stroberi (250g),44,0,0,---,0.4
2025-07-10,P002,Strawberry Cake (loyang),14,0,0,---,0.4
2025-07-10,P003,Jus Stroberi Segar (cup),74,0,0,---,0.4
2025-07-11,P001,Selai Stroberi (250g),37,0,0,---,2.3
2025-07-11,P002,Strawberry Cake (loyang),19,0,0,---,2.3
2025-07-11,P003,Jus Stroberi Segar (cup),95,0,0,---,2.3
2025-07-12,P001,Selai Stroberi (250g),75,1,0,---,0.0
2025-07-12,P002,Strawberry Cake (loyang),28,1,0,---,0.0
2025-07-12,P003,Jus Stroberi Segar (cup),149,1,0,---,0.0
2025-07-13,P001,Selai Stroberi (250g),59,1,0,---,5.6
2025-07-13,P002,Strawberry Cake (loyang),22,1,0,---,5.6
2025-07-13,P003,Jus Stroberi Segar (cup),117,1,0,---,5.6
2025-07-14,P001,Selai Stroberi (250g),45,0,0,---,11.4
2025-07-14,P002,Strawberry Cake (loyang),14,0,0,---,11.4
2025-07-14,P003,Jus Stroberi Segar (cup),64,0,0,---,11.4
2025-07-15,P001,Selai Stroberi (250g),42,0,0,---,0.5
2025-07-15,P002,Strawberry Cake (loyang),13,0,0,---,0.5
2025-07-15,P003,Jus Stroberi Segar (cup),92,0,0,---,0.5
2025-07-16,P001,Selai Stroberi (250g),37,0,0,---,3.5
2025-07-16,P002,Strawberry Cake (loyang),16,0,0,---,3.5
2025-07-16,P003,Jus Stroberi Segar (cup),89,0,0,---,3.5
2025-07-17,P001,Selai Stroberi (250g),42,0,0,---,1.3
2025-07-17,P002,Strawberry Cake (loyang),15,0,0,---,1.3
2025-07-17,P003,Jus Stroberi Segar (cup),80,0,0,---,1.3
2025-07-18,P001,Selai Stroberi (250g),44,0,0,---,0.4
2025-07-18,P002,Strawberry Cake (loyang),16,0,0,---,0.4
2025-07-18,P003,Jus Stroberi Segar (cup),84,0,0,---,0.4
2025-07-19,P001,Selai Stroberi (250g),78,1,0,---,0.0
2025-07-19,P002,Strawberry Cake (loyang),27,1,0,---,0.0
2025-07-19,P003,Jus Stroberi Segar (cup),138,1,0,---,0.0
2025-07-20,P001,Selai Stroberi (250g),58,1,0,---,0.7
2025-07-20,P002,Strawberry Cake (loyang),24,1,0,---,0.7
2025-07-20,P003,Jus Stroberi Segar (cup),125,1,0,---,0.7
2025-07-21,P001,Selai Stroberi (250g),42,0,0,---,0.4
2025-07-21,P002,Strawberry Cake (loyang),15,0,0,---,0.4
2025-07-21,P003,Jus Stroberi Segar (cup),85,0,0,---,0.4
2025-07-22,P001,Selai Stroberi (250g),37,0,0,---,0.0
2025-07-22,P002,Strawberry Cake (loyang),15,0,0,---,0.0
2025-07-22,P003,Jus Stroberi Segar (cup),88,0,0,---,0.0
2025-07-23,P001,Selai Stroberi (250g),43,0,0,---,0.1
2025-07-23,P002,Strawberry Cake (loyang),14,0,0,---,0.1
2025-07-23,P003,Jus Stroberi Segar (cup),73,0,0,---,0.1
2025-07-24,P001,Selai Stroberi (250g),40,0,0,---,0.3
2025-07-24,P002,Strawberry Cake (loyang),18,0,0,---,0.3
2025-07-24,P003,Jus Stroberi Segar (cup),65,0,0,---,0.3
2025-07-25,P001,Selai Stroberi (250g),45,0,0,---,2.3
2025-07-25,P002,Strawberry Cake (loyang),14,0,0,---,2.3
2025-07-25,P003,Jus Stroberi Segar (cup),83,0,0,---,2.3
2025-07-26,P001,Selai Stroberi (250g),71,1,0,---,0.5
2025-07-26,P002,Strawberry Cake (loyang),26,1,0,---,0.5
2025-07-26,P003,Jus Stroberi Segar (cup),140,1,0,---,0.5
2025-07-27,P001,Selai Stroberi (250g),60,1,0,---,2.7
2025-07-27,P002,Strawberry Cake (loyang),22,1,0,---,2.7
2025-07-27,P003,Jus Stroberi Segar (cup),108,1,0,---,2.7
2025-07-28,P001,Selai Stroberi (250g),43,0,0,---,3.6
2025-07-28,P002,Strawberry Cake (loyang),16,0,0,---,3.6
2025-07-28,P003,Jus Stroberi Segar (cup),87,0,0,---,3.6
2025-07-29,P001,Selai Stroberi (250g),34,0,0,---,2.8
2025-07-29,P002,Strawberry Cake (loyang),15,0,0,---,2.8
2025-07-29,P003,Jus Stroberi Segar (cup),85,0,0,---,2.8
2025-07-30,P001,Selai Stroberi (250g),36,0,0,---,3.6
2025-07-30,P002,Strawberry Cake (loyang),15,0,0,---,3.6
2025-07-30,P003,Jus Stroberi Segar (cup),79,0,0,---,3.6
2025-07-31,P001,Selai Stroberi (250g),47,0,0,---,1.5
2025-07-31,P002,Strawberry Cake (loyang),18,0,0,---,1.5
2025-07-31,P003,Jus Stroberi Segar (cup),67,0,0,---,1.5
2025-08-01,P001,Selai Stroberi (250g),54,0,0,---,0.5
2025-08-01,P002,Strawberry Cake (loyang),15,0,0,---,0.5
2025-08-01,P003,Jus Stroberi Segar (cup),96,0,0,---,0.5
2025-08-02,P001,Selai Stroberi (250g),76,1,0,---,0.0
2025-08-02,P002,Strawberry Cake (loyang),26,1,0,---,0.0
2025-08-02,P003,Jus Stroberi Segar (cup),148,1,0,---,0.0
2025-08-03,P001,Selai Stroberi (250g),60,1,0,---,0.8
2025-08-03,P002,Strawberry Cake (loyang),23,1,0,---,0.8
2025-08-03,P003,Jus Stroberi Segar (cup),122,1,0,---,0.8
2025-08-04,P001,Selai Stroberi (250g),39,0,0,---,11.4
2025-08-04,P002,Strawberry Cake (loyang),13,0,0,---,11.4
2025-08-04,P003,Jus Stroberi Segar (cup),67,0,0,---,11.4
2025-08-05,P001,Selai Stroberi (250g),44,0,0,---,2.4
2025-08-05,P002,Strawberry Cake (loyang),16,0,0,---,2.4
2025-08-05,P003,Jus Stroberi Segar (cup),86,0,0,---,2.4
2025-08-06,P001,Selai Stroberi (250g),37,0,0,---,0.3
2025-08-06,P002,Strawberry Cake (loyang),13,0,0,---,0.3
2025-08-06,P003,Jus Stroberi Segar (cup),75,0,0,---,0.3
2025-08-07,P001,Selai Stroberi (250g),38,0,0,---,0.9
2025-08-07,P002,Strawberry Cake (loyang),16,0,0,---,0.9
2025-08-07,P003,Jus Stroberi Segar (cup),88,0,0,---,0.9
2025-08-08,P001,Selai Stroberi (250g),43,0,0,---,0.0
2025-08-08,P002,Strawberry Cake (loyang),19,0,0,---,0.0
2025-08-08,P003,Jus Stroberi Segar (cup),99,0,0,---,0.0
2025-08-09,P001,Selai Stroberi (250g),73,1,0,---,7.5
2025-08-09,P002,Strawberry Cake (loyang),26,1,0,---,7.5
2025-08-09,P003,Jus Stroberi Segar (cup),157,1,0,---,7.5
2025-08-10,P001,Selai Stroberi (250g),60,1,0,---,2.9
2025-08-10,P002,Strawberry Cake (loyang),23,1,0,---,2.9
2025-08-10,P003,Jus Stroberi Segar (cup),117,1,0,---,2.9
2025-08-11,P001,Selai Stroberi (250g),36,0,0,---,3.3
2025-08-11,P002,Strawberry Cake (loyang),13,0,0,---,3.3
2025-08-11,P003,Jus Stroberi Segar (cup),85,0,0,---,3.3
